"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"LLC SCIENCEPROBLEMS TEAM (ID 27025)","LLC SCIENCEPROBLEMS TEAM10.47390","open","0","33","false","true"
"Lockwood Press (ID 3933)","International Quranic Studies Association10.31441","open","182","65","true","false"
"Lockwood Press (ID 3933)","Lockwood Press10.5913","open","182","65","true","false"
"Logic + LLC (ID 16663)","Logic + LLC10.31618","open","1254","2075","false","true"
"Logos Verlag Berlin GmbH (ID 12273)","Logos Verlag Berlin10.30819","open","176","247","true","false"
"Loma Linda Publishing Company (ID 28617)","Loma Linda Publishing Company10.51362","open","2","384","true","true"
"Lomonosov Moscow State University, School of World Politics (ID 28032)","Lomonosov Moscow State University, School of World Politics10.48015","open","0","56","false","true"
"Longdom Group (ID 20335)","Longdom Group10.35248","open","1625","132","true","false"
"Longe Medikal Sdn. Bhd (ID 18121)","Longe Medikal Sdn. Bhd10.32896","open","9","75","true","true"
"Losari Institute (ID 32053)","Losari Institute10.53860","open","7","24","false","true"
"LP4MK STKIP PGRI Lubuklinggau (ID 16632)","LP4MK STKIP PGRI Lubuklinggau10.31540","open","168","257","true","false"
"LPPM Akper Yapenas 21 Maros (ID 22551)","LPPM Akper Yapenas 21 Maros10.36590","open","15","96","false","true"
"LPPM Hang Tuah Pekanbaru (ID 10945)","LPPM Hang Tuah Pekanbaru10.25311","open","320","281","true","false"
"LPPM Sekolah Tinggi Teknologi Pagaralam (ID 21877)","LPPM Sekolah Tinggi Teknologi Pagaralam10.36050","open","151","70","true","false"
"LPPM Universitas Advent Indonesia (ID 21742)","LPPM Universitas Advent Indonesia10.35974","open","351","39","true","false"
"LPPM Universitas Ibn Khaldun Bogor (ID 18159)","LPPM Universitas Ibn Khaldun Bogor10.32832","open","899","1206","true","false"
"LSE Press (ID 16383)","LSE Press10.31389","open","87","230","true","true"
"Ltd Radomir-M+ (ID 28496)","Ltd Radomir-M+10.51233","open","125","22","false","true"
"Luchevaya Diagnostika (ID 8452)","Luchevaya Diagnostika10.20862","open","189","107","true","true"
"Lucian Blaga University of Sibiu (ID 33552)","Lucian Blaga University of Sibiu10.54989","open","107","34","true","false"
"Ludic Language Pedagogy (ID 34344)","Ludic Language Pedagogy10.55853","open","2","7","false","true"
"Luhansk State University of Internal Affairs named after E.O. Didorenko (ID 19560)","Luhansk State University of Internal Affairs named after E.O. Didorenko10.33766","open","188","193","true","true"
"Luhansk Taras Shevchenko National University (ID 5662)","Luhansk Taras Shevchenko National University10.12958","open","458","810","true","false"
"LUKASIEWICZ Research Network - Industrial Chemistry Research Institute (ID 5464)","LUKASIEWICZ Research Network, Industrial Chemistry Research Institute10.14314","open","3793","141","true","false"
"Lukasiewicz Research Network - Krakow Institute of Technology (ID 34950)","Lukasiewicz Research Network - Krakow Institute of Technology10.55910","open","0","10","false","true"
"LUMA Centre Finland (ID 14905)","LUMA Centre Finland10.31129","open","227","66","false","true"
"Lutsknational Technical University (ID 23016)","Lutsknational Technical University10.36910","open","366","997","true","true"
"Lviv Medical Institute LLC (ID 30885)","Lviv Medical Institute LLC10.52914","open","0","15","false","true"
"Lviv National Academy of Arts (ID 23323)","Lviv National Academy of Arts10.37131","open","39","0","true","false"
"Lviv National Agrarian University (ID 16924)","Lviv National Agrarian University10.31734","open","419","308","true","true"
"Lviv Polytechnic National University (ID 10026)","Lviv Polytechnic National University10.23939","open","3524","1991","true","true"
"Lviv University of Trade and Economics (ID 22379)","Lviv University of Trade and Economics10.36477","open","330","387","true","true"
"Lycia Press London UK (ID 22269)","Lycia Press London UK10.20863","limited","310","251","true","true"
"Lycia Press London UK (ID 22269)","Medical Science and Discovery10.36472","open","310","251","true","true"
"LymphoSign Journal Limited Partnership (ID 5788)","LymphoSign Journal Limited Partnership10.14785","open","105","35","true","true"
"Lyson Center for Civic Agriculture and Food Systems (ID 3249)","Lyson Center for Civic Agriculture and Food Systems10.5304","open","739","288","true","true"
"M.P. Shulgin State Road Research Institute State Enterprise (ID 21930)","M.P. Shulgin State Road Research Institute State Enterprise10.36100","open","44","115","true","true"
"Maad Rayan Publishing Company (ID 20123)","Maad Rayan Publishing Company10.34172","open","6073","4127","true","true"
"Maarif Mektepleri-International Journal of Educational Sciences (ID 26183)","Maarif Mektepleri-International Journal of Educational Sciences10.46762","open","11","19","true","true"
"Maarif Mektepleri-International Journal of Social and Humanistic Sciences (ID 26740)","Maarif Mektepleri-International Journal of Social and Humanistic Sciences10.47155","open","0","8","false","true"
"Macedonian Pharmaceutical Association (ID 18202)","Macedonian Pharmaceutical Association10.33320","open","175","174","true","true"
"Mada Center (ID 32839)","Mada Center10.54455","open","0","21","false","true"
"Magarach. Viticulture and Winemaking (ID 21164)","Magarach. Viticulture and Winemaking10.35547","open","68","145","true","false"
"MAGNANIMITAS (ID 19103)","MAGNANIMITAS10.33543","open","33","54","true","true"
"Maikop State Technological University (ID 27063)","Maikop State Technological University10.47370","open","0","225","false","true"
"Makina Muhendisleri Odasi (Chamber of Mechanical Engineering) (ID 25669)","Makina Muhendisleri Odasi (Chamber of Mechanical Engineering)10.46399","open","5","95","true","true"
"Malaysian Pharmacists Society (ID 29892)","Malaysian Pharmacists Society10.52494","open","30","28","true","true"
"Malaysian Society for Molecular Biology and Biotechnology (ID 20136)","Malaysian Society for Molecular Biology and Biotechnology10.35118","open","68","87","true","true"
"Maliye Finans Yazilari (ID 18738)","Maliye Finans Yazilari10.33203","open","115","56","true","true"
"Maltepe Journal of Mathematics (ID 26666)","Maltepe Journal of Mathematics10.47087","open","0","15","false","true"
"Management & Economics Research Journal, Ziane Achour University of Djelfa (ID 28162)","Management & Economics Research Journal, Ziane Achour University of Djelfa10.48100","open","40","57","true","true"
"Management et Data Science (ID 22870)","Management et Data Science10.36863","open","24","106","true","true"
"Management Research Center (ID 12204)","Management Research Center10.30753","open","29","0","true","false"
"MANAS Sosyal Arastirmalar Dergisi (ID 18726)","MANAS Sosyal Arastirmalar Dergisi10.33206","open","214","432","true","true"
"Maney Publishing (ID 138)","Maney Publishing10.1179","open","14968","1","true","true"
"Manisa Celal Bayar University (ID 26694)","Manisa Celal Bayar University Journal of the Faculty of Education10.52826","open","0","28","false","true"
"Manisa Celal Bayar University (ID 26694)","Manisa Celal Bayar University Soma Vocational School Technical Sciences Journal10.47118","open","0","28","false","true"
"Mansa STM Publishers (ID 17912)","Mansa STM Publishers10.32677","open","1387","736","true","true"
"Manufacturing Technologies and Applications (ID 30703)","Manufacturing Technologies and Applications10.52795","open","0","16","false","true"
"MAP (ID 32083)","MAP10.53880","open","0","25","false","true"
"Mapsci Digital Publisher OPC Pvt. Ltd. (ID 23338)","Mapsci Digital Publisher OPC Pvt. Ltd.10.37191","open","79","442","false","true"
"Mapta Publishing Group (ID 19084)","Mapta Publishing Group10.33544","open","26","28","true","false"
"Mardin Artuklu University (ID 25594)","Artuklu Akademi10.34247","open","5","76","true","true"
"Mardin Artuklu University (ID 25594)","Artuklu Kaime Uluslararasi Iktisadi ve Idari Arastirmalar Dergisi10.55119","open","5","76","true","true"
"Mardin Artuklu University (ID 25594)","Mardin Artuklu University10.46372","open","5","76","true","true"
"Mardin Artuklu University (ID 25594)","Mukaddime10.19059","limited","5","76","true","true"
"Maria Curie-Sklodowska University (ID 7349)","Maria Curie-Sklodowska University10.17951","open","5870","1489","true","false"
"Marianna University Society of Medical Science (ID 6886)","Marianna University Society of Medical Science10.17264","open","91","34","true","true"
"Marife Dini Arastirmalar Dergisi (ID 19047)","Marife Dini Arastirmalar Dergisi10.33420","open","82","87","true","true"
"Marifetname (ID 27156)","Marifetname10.47425","open","0","27","false","true"
"Marine and Life Sciences (ID 29234)","Marine and Life Sciences10.51756","open","0","21","false","true"
"Marine Corps University Press (ID 8715)","Expeditions with MCUP 10.36304","open","89","95","true","true"
"Marine Corps University Press (ID 8715)","Marine Corps University Press10.21140","open","89","95","true","true"
"Marine Corps University Press (ID 8715)","Marine Corps University Press - Marine Corps History10.35318","open","89","95","true","true"
"Marine Science and Technology Bulletin (ID 19495)","Marine Science and Technology Bulletin10.33714","open","27","92","true","true"
"Marine Technology Society (ID 2463)","Marine Technology Society10.4031","open","1370","218","true","true"
"Mark Allen Group (ID 5130)","Mark Allen Group10.12968","open","216371","16042","true","true"
"Marmara Universitesi Hukuk Fakultesi Hukuk Arastirmalari Dergisi (ID 19064)","Marmara Universitesi Hukuk Fakultesi Hukuk Arastirmalari Dergisi10.33433","open","169","91","true","true"
"Marmara Universitesi Hukuk Fakultesi Hukuk Arastirmalari Dergisi (ID 19064)","Marmara Universitesi Hukuk Fakultesi Hukuk Arastirmalari Dergisi10.33433","open","169","91","true","true"
"Marmara Universitesi Ilahiyat Fakultesi Dergisi (ID 6031)","Marmara Universitesi Ilahiyat Fakultesi Dergisi10.15370","open","96","45","true","true"
"Marmara Universitesi Ilahiyat Fakultesi Dergisi (ID 6031)","Marmara Universitesi Ilahiyat Fakultesi Dergisi10.15370","open","96","45","true","true"
"Marmara University (ID 3434)","Clinical and Experimental Health Sciences10.33808","open","344","515","true","true"
"Marmara University (ID 3434)","Egitim Bilimleri Dergisi10.15285","limited","344","515","true","true"
"Marmara University (ID 3434)","International Journal of Geography and Geography Education10.32003","open","344","515","true","true"
"Marmara University (ID 3434)","Journal of Research in Business10.54452","open","344","515","true","true"
"Marmara University (ID 3434)","Mamara Cografya Dergisi10.14781","limited","344","515","true","true"
"Marmara University (ID 3434)","Marmara Iletisim Dergisi10.17829","limited","344","515","true","true"
"Marmara University (ID 3434)","Marmara Medical Journal10.5472","limited","344","515","true","true"
"Marmara University (ID 3434)","Marmara Turkiyat Arastirmalari Dergisi10.16985","limited","344","515","true","true"
"Marmara University (ID 3434)","Marmara Universitesi Hukuk Fakultesi Hukuk Arastirmalari Dergisi10.33433","open","344","515","true","true"
"Marmara University (ID 3434)","Marmara Universitesi Ilahiyat Fakultesi Dergisi10.15370","open","344","515","true","true"
"Marmara University (ID 3434)","Marmara University Journal of Science10.7240","limited","344","515","true","true"
"Marmara University (ID 3434)","Siyasal Bilimler Dergisi10.14782","limited","344","515","true","true"
"Marmara University (ID 3434)","Sosyal Bilimler Ensititusu Hakemli Dergisi Oneri10.14783","limited","344","515","true","true"
"Marmara University (ID 3434)","Temel Egitim Arastirmalari Dergisi10.55008","open","344","515","true","true"
"Marmara University (ID 3434)","The Journal of Financial Researches and Studies10.14784","limited","344","515","true","true"
"Mary Ann Liebert Inc (ID 278)","Mary Ann Liebert10.1089","open","169355","24082","true","true"
"Masaryk University Press (ID 3846)","Masaryk University Press10.5817","open","6936","2393","true","true"
