"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Real Sociedad Espanola de Historia Natural (ID 11610)","Real Sociedad Espanola de Historia Natural10.29077","open","59","13","false","false"
"College of Veterinary Medicine (ID 11611)","College of Veterinary Medicine10.29079","open","298","0","false","false"
"American Society for Clinical Laboratory Science (ID 11612)","American Society for Clinical Laboratory Science10.29074","open","391","14","false","false"
"Philadelphia Museum of Art (ID 11613)","Philadelphia Museum of Art10.29075","open","71","0","true","false"
"Procesos: Revista Ecuatoriana de Historia (ID 11614)","Procesos: Revista Ecuatoriana de Historia10.29078","open","699","61","false","true"
"Universidad Estatal de Milagro (UNEMI) (ID 11615)","Universidad Estatal de Milagro (UNEMI)10.29076","open","474","111","false","false"
"Fakultas Sains dan Teknologi UINSA (ID 11616)","Fakultas Sains dan Teknologi UINSA10.29080","open","351","288","true","true"
"Vasile Alecsandri University of Bacau (ID 11617)","Vasile Alecsandri University of Bacau10.29081","open","927","203","false","false"
"Vasile Alecsandri University of Bacau (ID 11617)","Vasile Alecsandri University of Bacau10.29358","open","927","203","false","false"
"LPPM Stikes Bina Sehat PPNI Mojokerto (ID 11618)","LPPM Stikes Bina Sehat PPNI Mojokerto10.29082","open","186","72","false","false"
"Hadronic Press, Inc. (ID 11619)","Hadronic Press, Inc.10.29083","open","29","18","false","false"
"International Center for Intelligent Research (ID 11620)","International Center for Intelligent Research10.29088","open","11","0","false","false"
"Faculty of Pharmacy, Mahidol University (ID 11621)","Faculty of Pharmacy, Mahidol University10.29090","open","74","140","false","false"
"Stikes Jenderal Achmad Yani Cimahi (ID 11623)","Stikes Jenderal Achmad Yani Cimahi10.29084","open","0","0","false","false"
"STKIP PGRI Tulungagung (ID 11624)","STKIP PGRI Tulungagung10.29100","open","163","173","false","false"
"Fundacion Universidad de America (ID 11625)","Fundacion Universidad de America10.29097","open","175","47","true","true"
"Korean Society for the Study of Elementary Education (ID 11626)","Korean Society for the Study of Elementary Education10.29096","open","61","91","false","false"
"Facet Publishing (ID 11627)","Facet Publishing10.29085","open","853","375","false","false"
"Korean Criminological Association (ID 11628)","Korean Criminological Association10.29095","open","42","62","false","false"
"Sociedad Iberica de Ictiologia (ID 11629)","Sociedad Iberica de Ictiologia10.29094","open","35","5","false","false"
"University of KwaZulu-Natal (ID 11630)","University of KwaZulu-Natal10.29086","open","249","247","false","false"
"University of KwaZulu-Natal (ID 11630)","University of KwaZulu-Natal10.31858","open","249","247","false","false"
"University of KwaZulu-Natal (ID 11630)","University of KwaZulu-Natal10.36369","open","249","247","false","false"
"Universidad Autonoma de la Ciudad de Mexico (ID 11631)","Universidad Autonoma de la Ciudad de Mexico10.29092","open","694","166","false","false"
"Dr. Ludwig Reichert Verlag (ID 11632)","Dr. Ludwig Reichert Verlag10.29091","open","1059","123","true","true"
"International Journal of MC Square Scientific Research (ID 11633)","International Journal of MC Square Scientific Research10.29093","open","0","0","false","false"
"Colorado Library Consortium (CLiC) (ID 11634)","Colorado Library Consortium (CLiC)10.29087","open","198","0","false","false"
"STMIK Dharma Wacana (ID 11635)","STMIK Dharma Wacana10.29099","open","39","39","false","false"
"Critical Romani Studies (ID 11636)","Critical Romani Studies10.29098","open","32","30","false","false"
"The Society of Korean Practical Arts Education Research (ID 11637)","The Society of Korean Practical Arts Education Research10.29113","open","477","79","true","false"
"LPPM Universitas Malikussaleh (ID 11638)","LPPM Universitas Malikussaleh10.29103","open","1159","1498","false","false"
"Ignited Minds Pvt. Ltd. (ID 11639)","Ignited Minds Pvt. Ltd.10.29070","open","652","1","false","false"
"Finans Ekonomi ve Sosyal Arastirmalar Dergisi (ID 11640)","Finans Ekonomi ve Sosyal Arastirmalar Dergisi10.29106","open","86","160","true","true"
"MNK Publications (ID 11641)","MNK Publications10.29111","open","9","5","false","false"
"Clinical Health Promotion Centre (ID 11642)","Clinical Health Promotion Centre10.29102","open","124","14","false","false"
"Revista Uruguaya de Antropologia y Etnografia (ID 11643)","Revista Uruguaya de Antropologia y Etnografia10.29112","open","9","23","false","false"
"SOYLEM Filoloji Dergisi (ID 11644)","SOYLEM Filoloji Dergisi10.29110","open","108","131","true","true"
"Universidad Autonoma del Estado de Mexico (ID 11645)","Universidad Autonoma del Estado de Mexico10.29101","open","527","717","false","false"
"Universidad Autonoma del Estado de Mexico (ID 11645)","Universidad Autonoma del Estado de Mexico10.30878","open","527","717","false","false"
"Universidad Autonoma del Estado de Mexico (ID 11645)","Universidad Autonoma del Estado de Mexico10.36677","open","527","717","false","false"
"Universidad Autonoma de Nuevo Leon (ID 11646)","Universidad Autonoma de Nuevo Leon10.29105","open","706","737","true","true"
"UNESCO (ID 11647)","UNESCO10.54675","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.29104","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54676","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54673","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54674","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.56383","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54679","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54677","open","424","104","true","false"
"UNESCO (ID 11647)","UNESCO10.54678","open","424","104","true","false"
"Ege Universitesi Ziraat Fakultesi Dergisi (ID 11648)","Ege Universitesi Ziraat Fakultesi Dergisi10.29108","open","0","0","false","false"
"Gazi Universitesi Fen Bilimleri Dergisi Part C: Tasarim ve Teknoloji (ID 11649)","Gazi Universitesi Fen Bilimleri Dergisi Part C: Tasarim ve Teknoloji10.29109","open","189","170","true","true"
"Polish Rhetoric Society (ID 11650)","Polish Rhetoric Society10.29107","open","63","78","false","false"
"Technical University of Varna (ID 11651)","Technical University of Varna10.29114","open","44","33","true","true"
"Survey Practice (ID 11652)","Survey Practice10.29115","open","343","34","false","false"
"Politechnika Slaska - Silesian University of Technology (ID 11654)","Politechnika Slaska - Silesian University of Technology10.29119","open","1094","449","false","false"
"Qatar University (ID 11655)","Qatar University10.29117","open","470","1088","true","true"
"Indonesian Petroleum Association (ID 11656)","Indonesian Petroleum Association10.29118","open","273","229","false","false"
"Granthaalayah Publications and Printers (ID 11657)","Granthaalayah Publications and Printers10.29121","open","2611","2514","true","true"
"Indian Journal of Psychiatric Social Work (ID 11658)","Indian Journal of Psychiatric Social Work10.29120","open","68","9","false","false"
"ISAR - International Scientific and Research Journals (ID 11659)","ISAR - International Scientific and Research Journals10.29126","open","582","90","false","false"
"Komisi Yudisial (ID 11661)","Komisi Yudisial10.29123","open","61","8","false","false"
"Al Kut Journal of Economic and Administrative Sciences (ID 11662)","Al Kut Journal of Economic and Administrative Sciences10.29124","open","0","0","false","false"
"International Journal of Electroactive Materials (ID 11663)","International Journal of Electroactive Materials10.29125","open","0","0","false","false"
"Universitaria Agustiniana (ID 11664)","Universitaria Agustiniana10.28970","open","135","62","true","true"
"ZygoScient Research Insights Inc. (ID 11666)","ZygoScient Research Insights Inc.10.28967","open","63","0","false","false"
"The Centre for Philosophical Research (ID 11667)","The Centre for Philosophical Research10.26913","open","259","98","false","false"
"Facultad de Ciencias Sociales, UCC (ID 11668)","Facultad de Ciencias Sociales, UCC10.29127","open","0","0","false","false"
"Ural State University of Economics (ID 11669)","Ural State University of Economics10.29141","open","473","328","false","true"
"Castledown Publishers (ID 11670)","Castledown Publishers10.29140","open","385","166","false","false"
"Honvedorvos (ID 11671)","Honvedorvos10.29068","open","47","15","false","false"
"Narotama University (ID 11674)","Narotama University10.29138","open","275","334","false","false"
"Asian International Journal of Social Sciences (ID 11675)","Asian International Journal of Social Sciences10.29139","open","120","0","false","false"
"FSBEU HE Saratov SAU (ID 11676)","FSBEU HE Saratov SAU10.28983","open","601","971","false","true"
"Laurentian University Library (ID 11677)","Laurentian University Library10.28984","open","51","44","false","false"
"Uluslararasi Muhendislik Arastirma ve Gelistirme Dergisi (ID 11678)","Uluslararasi Muhendislik Arastirma ve Gelistirme Dergisi10.29137","open","212","205","true","true"
"Sanat Tarihi Dergisi (ID 11679)","Sanat Tarihi Dergisi10.29135","open","94","113","true","true"
"Yuzuncu Yil Universitesi Tarim Bilimleri Dergisi (ID 11680)","Yuzuncu Yil Universitesi Tarim Bilimleri Dergisi10.29133","open","350","237","true","true"
"Uluslararasi Iktisadi ve Idari Bilimler Dergisi (ID 11681)","Uluslararasi Iktisadi ve Idari Bilimler Dergisi10.29131","open","40","34","true","true"
"International Journal of Thermodynamics (ID 11682)","International Journal of Thermodynamics10.29134","open","0","0","false","false"
"Mediterranean Agricultural Sciences (ID 11684)","Mediterranean Agricultural Sciences10.29136","open","152","112","true","true"
"Geomatik (ID 11685)","Geomatik10.29128","open","68","72","true","true"
"International Journal of Pure and Applied Sciences (ID 11686)","International Journal of Pure and Applied Sciences10.29132","open","38","104","true","true"
"Duzce Universitesi Bilim ve Teknoloji Dergisi (ID 11687)","Duzce Universitesi Bilim ve Teknoloji Dergisi10.29130","open","270","487","true","true"
"University of Management and Technology (ID 11688)","University of Management and Technology10.29145","open","601","571","true","true"
"University of Management and Technology (ID 11688)","University of Management and Technology10.32350","open","601","571","true","true"
"Editora TantaTinta (ID 11689)","Editora TantaTinta10.29142","open","54","0","false","false"
"Institute for Future Growth (ID 11690)","Institute for Future Growth10.29143","open","22","29","false","false"
"Journal of Hyperspectral Remote Sensing (ID 11691)","Journal of Hyperspectral Remote Sensing10.29150","open","110","24","false","false"
"Marketing and Tourism Review (ID 11692)","Marketing and Tourism Review10.29149","open","88","61","false","false"
"Revista ECO-Pos (ID 11693)","Revista ECO-Pos10.29146","open","132","144","false","false"
"The Korean Society of Cognitive Therapeutic Exercise (ID 11694)","The Korean Society of Cognitive Therapeutic Exercise10.29144","open","40","32","false","false"
"Universidade Anhembi Morumbi (ID 11695)","Universidade Anhembi Morumbi10.29147","open","178","200","false","true"
"Revista Labor (ID 11696)","Revista Labor10.29148","open","225","144","false","false"
"American Academy of Psychiatry and the Law (ID 11697)","American Academy of Psychiatry and the Law10.29158","open","0","0","false","false"
"Korea Observer - Institute of Korean Studies (ID 11698)","Korea Observer - Institute of Korean Studies10.29152","open","71","80","false","false"
"Fundacion Universitaria Monserrate - Unimonserrate (ID 11699)","Fundacion Universitaria Monserrate - Unimonserrate10.29151","open","50","22","true","true"
"Erzurum Teknik Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 11700)","Erzurum Teknik Universitesi Sosyal Bilimler Enstitusu Dergisi10.29157","open","44","45","false","true"
"InterCambios (ID 11701)","InterCambios10.29156","open","48","0","false","false"
"Seoul National University Institute for Japanese Studies (ID 11702)","Seoul National University Institute for Japanese Studies10.29154","open","43","51","false","false"
"Veterinaria - Montevideo (ID 11703)","Veterinaria - Montevideo10.29155","open","31","27","false","false"
